#Text=" Sie haben mit dem Feuer gespielt " , sagte gestern ein PLO-Sprecher in Tunis .
19-16	9848-9855	spielen	*->10-3	*[10]	
19-17	9856-9857	.	_	_	

#Text=Israel spielt mit dem Feuer
21-1	10105-10111	Israel	_	_	
21-2	10112-10118	spielt	*->11-1	non-literal-mwe[11]	
21-3	10119-10122	mit	*->11-2	*[11]	
21-4	10123-10126	dem	_	_	
21-5	10127-10132	Feuer	*->11-3	*[11]	

#Text=Israel spielt erneut mit dem Feuer , in einer Zeit , da die Gefühle überall wegen der tyrannischen irakischen Besetzung von Kuweit aufgebracht sind .
23-1	10161-10167	Israel	_	_	
23-2	10168-10174	spielt	*->12-1	non-literal-mwe[12]	
23-3	10175-10181	erneut	_	_	
23-4	10182-10185	mit	*->12-2	*[12]	
23-5	10186-10189	dem	_	_	
23-6	10190-10195	Feuer	*->12-3	*[12]	
23-7	10196-10197	,	_	_	
23-8	10198-10200	in	_	_	
23-9	10201-10206	einer	_	_	
23-10	10207-10211	Zeit	_	_	
23-11	10212-10213	,	_	_	
23-12	10214-10216	da	_	_	
23-13	10217-10220	die	_	_	
23-14	10221-10228	Gefühle	_	_	
23-15	10229-10236	überall	_	_	
23-16	10237-10242	wegen	_	_	
23-17	10243-10246	der	_	_	
23-18	10247-10259	tyrannischen	_	_	
23-19	10260-10270	irakischen	_	_	
23-20	10271-10280	Besetzung	_	_	
23-21	10281-10284	von	_	_	
23-22	10285-10291	Kuweit	_	_	
23-23	10292-10303	aufgebracht	_	_	
23-24	10304-10308	sind	_	_	
23-25	10309-10310	.	_	_	

#Text=Der IG-Metall-Chef Franz Steinkühler " spielt mit dem Feuer " , sagte der Leiter des Unternehmensverbandes Gesamtmetall , Werner Stumpfe .
25-1	10798-10801	Der	_	_	
25-2	10802-10816	IG-Metall-Chef	_	_	
25-3	10817-10822	Franz	_	_	
25-4	10823-10834	Steinkühler	_	_	
25-5	10835-10836	"	_	_	
25-6	10837-10843	spielt	*->13-1	non-literal-mwe[13]	
25-7	10844-10847	mit	*->13-2	*[13]	
25-8	10848-10851	dem	_	_	
25-9	10852-10857	Feuer	*->13-3	*[13]	
25-10	10858-10859	"	_	_	
25-11	10860-10861	,	_	_	
25-12	10862-10867	sagte	_	_	
25-13	10868-10871	der	_	_	
25-14	10872-10878	Leiter	_	_	
25-15	10879-10882	des	_	_	
25-16	10883-10904	Unternehmensverbandes	_	_	
25-17	10905-10917	Gesamtmetall	_	_	
25-18	10918-10919	,	_	_	
25-19	10920-10926	Werner	_	_	
25-20	10927-10934	Stumpfe	_	_	
25-21	10935-10936	.	_	_	

#Text=Obgleich bekannt war , daß Mader , umgeben von vielen Wasserträgern , gern mit dem Feuer spielt .
27-1	11505-11513	Obgleich	_	_	
27-2	11514-11521	bekannt	_	_	
27-3	11522-11525	war	_	_	
27-4	11526-11527	,	_	_	
27-5	11528-11531	daß	_	_	
27-6	11532-11537	Mader	_	_	
27-7	11538-11539	,	_	_	
27-8	11540-11547	umgeben	_	_	
27-9	11548-11551	von	_	_	
27-10	11552-11558	vielen	_	_	
27-11	11559-11572	Wasserträgern	_	_	
27-12	11573-11574	,	_	_	
27-13	11575-11579	gern	_	_	
27-14	11580-11583	mit	*->14-1	non-literal-mwe[14]	
27-15	11584-11587	dem	_	_	
27-16	11588-11593	Feuer	*->14-2	*[14]	
27-17	11594-11600	spielt	*->14-3	*[14]	
27-18	11601-11602	.	_	_	

#Text=Vorwurf der DAG : Die DDR-Regierung " spielt mit dem Feuer " .
29-1	12292-12299	Vorwurf	_	_	
29-2	12300-12303	der	_	_	
29-3	12304-12307	DAG	_	_	
29-4	12308-12309	:	_	_	
29-5	12310-12313	Die	_	_	
29-6	12314-12327	DDR-Regierung	_	_	
29-7	12328-12329	"	_	_	
29-8	12330-12336	spielt	*->15-1	non-literal-mwe[15]	
29-9	12337-12340	mit	*->15-2	*[15]	
29-10	12341-12344	dem	_	_	
29-11	12345-12350	Feuer	*->15-3	*[15]	
29-12	12351-12352	"	_	_	
29-13	12353-12354	.	_	_	

#Text=Er sprach sich für die Anerkennung der Oder-Neiße-Grenze aus : " Wer sie in Frage stellt , spielt mit dem Feuer " .
31-1	12919-12921	Er	_	_	
31-2	12922-12928	sprach	_	_	
31-3	12929-12933	sich	_	_	
31-4	12934-12937	für	_	_	
31-5	12938-12941	die	_	_	
31-6	12942-12953	Anerkennung	_	_	
31-7	12954-12957	der	_	_	
31-8	12958-12975	Oder-Neiße-Grenze	_	_	
31-9	12976-12979	aus	_	_	
31-10	12980-12981	:	_	_	
31-11	12982-12983	"	_	_	
31-12	12984-12987	Wer	_	_	
31-13	12988-12991	sie	_	_	
31-14	12992-12994	in	_	_	
31-15	12995-13000	Frage	_	_	
31-16	13001-13007	stellt	_	_	
31-17	13008-13009	,	_	_	
31-18	13010-13016	spielt	*->16-1	non-literal-mwe[16]	
31-19	13017-13020	mit	*->16-2	*[16]	
31-20	13021-13024	dem	_	_	
31-21	13025-13030	Feuer	*->16-3	*[16]	
31-22	13031-13032	"	_	_	
31-23	13033-13034	.	_	_	

#Text=In dieser hochexplosiven Atmosphäre spielen die russischen Nationalisten mit dem Feuer .
33-1	13463-13465	In	_	_	
33-2	13466-13472	dieser	_	_	
33-3	13473-13487	hochexplosiven	_	_	
33-4	13488-13498	Atmosphäre	_	_	
33-5	13499-13506	spielen	*->17-1	non-literal-mwe[17]	
33-6	13507-13510	die	_	_	
33-7	13511-13521	russischen	_	_	
33-8	13522-13535	Nationalisten	_	_	
33-9	13536-13539	mit	*->17-2	*[17]	
33-10	13540-13543	dem	_	_	
33-11	13544-13549	Feuer	*->17-3	*[17]	
33-12	13550-13551	.	_	_	

#Text=» Räumen bedeutet mit Feuer spielen «
35-1	14066-14067	»	_	_	
35-2	14068-14074	Räumen	_	_	
35-3	14075-14083	bedeutet	_	_	
35-4	14084-14087	mit	*->18-1	non-literal-mwe[18]	
35-5	14088-14093	Feuer	*->18-2	*[18]	
35-6	14094-14101	spielen	*->18-3	*[18]	
35-7	14102-14103	«	_	_	

#Text=Zu diesem Zeitpunkt ein Haus zu räumen , bedeutet , mit dem Feuer zu spielen .
37-1	14142-14144	Zu	_	_	
37-2	14145-14151	diesem	_	_	
37-3	14152-14161	Zeitpunkt	_	_	
37-4	14162-14165	ein	_	_	
37-5	14166-14170	Haus	_	_	
37-6	14171-14173	zu	_	_	
37-7	14174-14180	räumen	_	_	
37-8	14181-14182	,	_	_	
37-9	14183-14191	bedeutet	_	_	
37-10	14192-14193	,	_	_	
37-11	14194-14197	mit	*->19-1	non-literal-mwe[19]	
37-12	14198-14201	dem	_	_	
37-13	14202-14207	Feuer	*->19-2	*[19]	
37-14	14208-14210	zu	_	_	
37-15	14211-14218	spielen	*->19-3	*[19]	
37-16	14219-14220	.	_	_	

#Text=" Zu diesem Zeitpunkt ein Haus zu räumen , bedeutet , mit dem Feuer zu spielen " , hieß es in dem Schreiben , das der Verfasser schon am Sonntag beim Polizeipräsidium abgegeben hat .
39-1	15331-15332	"	_	_	
39-2	15333-15335	Zu	_	_	
39-3	15336-15342	diesem	_	_	
39-4	15343-15352	Zeitpunkt	_	_	
39-5	15353-15356	ein	_	_	
39-6	15357-15361	Haus	_	_	
39-7	15362-15364	zu	_	_	
39-8	15365-15371	räumen	_	_	
39-9	15372-15373	,	_	_	
39-10	15374-15382	bedeutet	_	_	
39-11	15383-15384	,	_	_	
39-12	15385-15388	mit	*->20-1	non-literal-mwe[20]	
39-13	15389-15392	dem	_	_	
39-14	15393-15398	Feuer	*->20-2	*[20]	
39-15	15399-15401	zu	_	_	
39-16	15402-15409	spielen	*->20-3	*[20]	
39-17	15410-15411	"	_	_	
39-18	15412-15413	,	_	_	
39-19	15414-15418	hieß	_	_	
39-20	15419-15421	es	_	_	
39-21	15422-15424	in	_	_	
39-22	15425-15428	dem	_	_	
39-23	15429-15438	Schreiben	_	_	
39-24	15439-15440	,	_	_	
39-25	15441-15444	das	_	_	
39-26	15445-15448	der	_	_	
39-27	15449-15458	Verfasser	_	_	
39-28	15459-15464	schon	_	_	
39-29	15465-15467	am	_	_	
39-30	15468-15475	Sonntag	_	_	
39-31	15476-15480	beim	_	_	
39-32	15481-15497	Polizeipräsidium	_	_	
39-33	15498-15507	abgegeben	_	_	
39-34	15508-15511	hat	_	_	
39-35	15512-15513	.	_	_	

#Text=" Wer den Arbeitnehmern wieder regelmäßige Samstagsarbeit aufdrücken will , der spielt mit dem Feuer und braucht sich nicht zu wundern , daß auch die Bereitschaft zu Überstunden schwindet " , erklärte Kemeth .
43-1	17309-17310	"	_	_	
43-2	17311-17314	Wer	_	_	
43-3	17315-17318	den	_	_	
43-4	17319-17332	Arbeitnehmern	_	_	
43-5	17333-17339	wieder	_	_	
43-6	17340-17351	regelmäßige	_	_	
43-7	17352-17366	Samstagsarbeit	_	_	
43-8	17367-17377	aufdrücken	_	_	
43-9	17378-17382	will	_	_	
43-10	17383-17384	,	_	_	
43-11	17385-17388	der	_	_	
43-12	17389-17395	spielt	*->22-1	non-literal-mwe[22]	
43-13	17396-17399	mit	*->22-2	*[22]	
43-14	17400-17403	dem	_	_	
43-15	17404-17409	Feuer	*->22-3	*[22]	
43-16	17410-17413	und	_	_	
43-17	17414-17421	braucht	_	_	
43-18	17422-17426	sich	_	_	
43-19	17427-17432	nicht	_	_	
43-20	17433-17435	zu	_	_	
43-21	17436-17443	wundern	_	_	
43-22	17444-17445	,	_	_	
43-23	17446-17449	daß	_	_	
43-24	17450-17454	auch	_	_	
43-25	17455-17458	die	_	_	
43-26	17459-17471	Bereitschaft	_	_	
43-27	17472-17474	zu	_	_	
43-28	17475-17486	Überstunden	_	_	
43-29	17487-17496	schwindet	_	_	
43-30	17497-17498	"	_	_	
43-31	17499-17500	,	_	_	
43-32	17501-17509	erklärte	_	_	
43-33	17510-17516	Kemeth	_	_	
43-34	17517-17518	.	_	_	

#Text=Magdanz , Kilimann und Innenminister Kupfer hätten " mit dem Feuer gespielt und die Explosion erlebt " .
45-1	18066-18073	Magdanz	_	_	
45-2	18074-18075	,	_	_	
45-3	18076-18084	Kilimann	_	_	
45-4	18085-18088	und	_	_	
45-5	18089-18102	Innenminister	_	_	
45-6	18103-18109	Kupfer	_	_	
45-7	18110-18116	hätten	_	_	
45-8	18117-18118	"	_	_	
45-9	18119-18122	mit	*->23-1	non-literal-mwe[23]	
45-10	18123-18126	dem	_	_	
45-11	18127-18132	Feuer	*->23-2	*[23]	
45-12	18133-18141	gespielt	*->23-3	*[23]	
45-13	18142-18145	und	_	_	
45-14	18146-18149	die	_	_	
45-15	18150-18159	Explosion	_	_	
45-16	18160-18166	erlebt	_	_	
45-17	18167-18168	"	_	_	
45-18	18169-18170	.	_	_	

#Text=Jäger spielt mit dem Feuer
47-1	19939-19944	Jäger	_	_	
47-2	19945-19951	spielt	*->24-1	non-literal-mwe[24]	
47-3	19952-19955	mit	*->24-2	*[24]	
47-4	19956-19959	dem	_	_	
47-5	19960-19965	Feuer	*->24-3	*[24]	

#Text=Cage spielt mit dem Zufall wie Kinder mit dem Feuer .
49-1	19993-19997	Cage	_	_	
49-2	19998-20004	spielt	*->25-1	non-literal-mwe[25]	
49-3	20005-20008	mit	_	_	
49-4	20009-20012	dem	_	_	
49-5	20013-20019	Zufall	_	_	
49-6	20020-20023	wie	_	_	
49-7	20024-20030	Kinder	_	_	
49-8	20031-20034	mit	*->25-2	*[25]	
49-9	20035-20038	dem	_	_	
49-10	20039-20044	Feuer	*->25-3	*[25]	
49-11	20045-20046	.	_	_	

#Text=Und David Hunt , der Minister für Wales , fügte hinzu : " Die Leute spielen mit dem Feuer , wenn sie glauben , daß die Regierung bei den Maastrichter Verträgen niedergestimmt werden kann , und am nächsten Tag würde sich alles wieder beruhigen .
51-1	20604-20607	Und	_	_	
51-2	20608-20613	David	_	_	
51-3	20614-20618	Hunt	_	_	
51-4	20619-20620	,	_	_	
51-5	20621-20624	der	_	_	
51-6	20625-20633	Minister	_	_	
51-7	20634-20637	für	_	_	
51-8	20638-20643	Wales	_	_	
51-9	20644-20645	,	_	_	
51-10	20646-20651	fügte	_	_	
51-11	20652-20657	hinzu	_	_	
51-12	20658-20659	:	_	_	
51-13	20660-20661	"	_	_	
51-14	20662-20665	Die	_	_	
51-15	20666-20671	Leute	_	_	
51-16	20672-20679	spielen	*->26-1	non-literal-mwe[26]	
51-17	20680-20683	mit	*->26-2	*[26]	
51-18	20684-20687	dem	_	_	
51-19	20688-20693	Feuer	*->26-3	*[26]	
51-20	20694-20695	,	_	_	
51-21	20696-20700	wenn	_	_	
51-22	20701-20704	sie	_	_	
51-23	20705-20712	glauben	_	_	
51-24	20713-20714	,	_	_	
51-25	20715-20718	daß	_	_	
51-26	20719-20722	die	_	_	
51-27	20723-20732	Regierung	_	_	
51-28	20733-20736	bei	_	_	
51-29	20737-20740	den	_	_	
51-30	20741-20753	Maastrichter	_	_	
51-31	20754-20763	Verträgen	_	_	
51-32	20764-20778	niedergestimmt	_	_	
51-33	20779-20785	werden	_	_	
51-34	20786-20790	kann	_	_	
51-35	20791-20792	,	_	_	
51-36	20793-20796	und	_	_	
51-37	20797-20799	am	_	_	
51-38	20800-20808	nächsten	_	_	
51-39	20809-20812	Tag	_	_	
51-40	20813-20818	würde	_	_	
51-41	20819-20823	sich	_	_	
51-42	20824-20829	alles	_	_	
51-43	20830-20836	wieder	_	_	
51-44	20837-20846	beruhigen	_	_	
51-45	20847-20848	.	_	_	

#Text=Sie spielen mit dem Feuer : wir werden nicht frieren .
53-1	21646-21649	Sie	_	_	
53-2	21650-21657	spielen	*->27-1	non-literal[27]	
53-3	21658-21661	mit	*->27-2	*[27]	
53-4	21662-21665	dem	_	_	
53-5	21666-21671	Feuer	*->27-3	*[27]	
53-6	21672-21673	:	_	_	
53-7	21674-21677	wir	_	_	
53-8	21678-21684	werden	_	_	
53-9	21685-21690	nicht	_	_	
53-10	21691-21698	frieren	_	_	
53-11	21699-21700	.	_	_	

#Text=Beide spielen mit dem Feuer .
55-1	21887-21892	Beide	_	_	
55-2	21893-21900	spielen	*->28-1	non-literal-mwe[28]	
55-3	21901-21904	mit	*->28-2	*[28]	
55-4	21905-21908	dem	_	_	
55-5	21909-21914	Feuer	*->28-3	*[28]	
55-6	21915-21916	.	_	_	

#Text=Mehrere Delegierte spielten denn auch am Sonnabend mit dem Feuer : Schließlich sei Wilhelm mit einem " Superergebnis " zum Parteivorsitzenden gewählt worden .
57-1	25182-25189	Mehrere	_	_	
57-2	25190-25200	Delegierte	_	_	
57-3	25201-25209	spielten	*->29-1	non-literal-mwe[29]	
57-4	25210-25214	denn	_	_	
57-5	25215-25219	auch	_	_	
57-6	25220-25222	am	_	_	
57-7	25223-25232	Sonnabend	_	_	
57-8	25233-25236	mit	*->29-2	*[29]	
57-9	25237-25240	dem	_	_	
57-10	25241-25246	Feuer	*->29-3	*[29]	
57-11	25247-25248	:	_	_	
57-12	25249-25260	Schließlich	_	_	
57-13	25261-25264	sei	_	_	
57-14	25265-25272	Wilhelm	_	_	
57-15	25273-25276	mit	_	_	
57-16	25277-25282	einem	_	_	
57-17	25283-25284	"	_	_	
57-18	25285-25298	Superergebnis	_	_	
57-19	25299-25300	"	_	_	
57-20	25301-25304	zum	_	_	
57-21	25305-25323	Parteivorsitzenden	_	_	
57-22	25324-25331	gewählt	_	_	
57-23	25332-25338	worden	_	_	
57-24	25339-25340	.	_	_	

#Text=Der Serbe Milosevic spielt mit dem Feuer
59-1	26364-26367	Der	_	_	
59-2	26368-26373	Serbe	_	_	
59-3	26374-26383	Milosevic	_	_	
59-4	26384-26390	spielt	*->30-1	non-literal-mwe[30]	
59-5	26391-26394	mit	*->30-2	*[30]	
59-6	26395-26398	dem	_	_	
59-7	26399-26404	Feuer	*->30-3	*[30]	

#Text=Hier wird wieder einmal mit dem Feuer gespielt , das so vielen ein Grab in den Lüften grub .
61-1	26446-26450	Hier	_	_	
61-2	26451-26455	wird	_	_	
61-3	26456-26462	wieder	_	_	
61-4	26463-26469	einmal	_	_	
61-5	26470-26473	mit	*->31-1	non-literal-mwe[31]	
61-6	26474-26477	dem	_	_	
61-7	26478-26483	Feuer	*->31-2	*[31]	
61-8	26484-26492	gespielt	*->31-3	*[31]	
61-9	26493-26494	,	_	_	
61-10	26495-26498	das	_	_	
61-11	26499-26501	so	_	_	
61-12	26502-26508	vielen	_	_	
61-13	26509-26512	ein	_	_	
61-14	26513-26517	Grab	_	_	
61-15	26518-26520	in	_	_	
61-16	26521-26524	den	_	_	
61-17	26525-26531	Lüften	_	_	
61-18	26532-26536	grub	_	_	
61-19	26537-26538	.	_	_	

#Text=" Die spielen mit dem Feuer , die Parteiherren " , sagt ein Passant in Warschau und ein Arbeiter : " Totale Volksverarschung " .
63-1	29530-29531	"	_	_	
63-2	29532-29535	Die	_	_	
63-3	29536-29543	spielen	*->32-1	non-literal-mwe[32]	
63-4	29544-29547	mit	*->32-2	*[32]	
63-5	29548-29551	dem	_	_	
63-6	29552-29557	Feuer	*->32-3	*[32]	
63-7	29558-29559	,	_	_	
63-8	29560-29563	die	_	_	
63-9	29564-29576	Parteiherren	_	_	
63-10	29577-29578	"	_	_	
63-11	29579-29580	,	_	_	
63-12	29581-29585	sagt	_	_	
63-13	29586-29589	ein	_	_	
63-14	29590-29597	Passant	_	_	
63-15	29598-29600	in	_	_	
63-16	29601-29609	Warschau	_	_	
63-17	29610-29613	und	_	_	
63-18	29614-29617	ein	_	_	
63-19	29618-29626	Arbeiter	_	_	
63-20	29627-29628	:	_	_	
63-21	29629-29630	"	_	_	
63-22	29631-29637	Totale	_	_	
63-23	29638-29654	Volksverarschung	_	_	
63-24	29655-29656	"	_	_	
