#Text=Denn die Konferenz für Sicherheit und Zusammenarbeit in Europa , beim Pariser Gipfel noch von Euphorie getragen , steht jetzt im Schatten der Nato .
9-35	3002-3010	Geschäft	_	_	
9-36	3011-3018	gehängt	_	_	
9-37	3019-3024	haben	_	_	
9-38	3025-3028	und	_	_	
9-39	3029-3034	dafür	_	_	
9-40	3035-3036	,	_	_	
9-41	3037-3040	daß	_	_	
9-42	3041-3044	sie	_	_	
9-43	3045-3051	jahre-	_	_	
9-44	3052-3053	,	_	_	
9-45	3054-3068	jahrzehntelang	_	_	
9-46	3069-3071	im	*->5-1	non-literal-mwe[5]	
9-47	3072-3080	Schatten	*->5-2	*[5]	
9-48	3081-3084	der	_	_	
9-49	3085-3101	Rüstungsgiganten	_	_	
9-50	3102-3109	standen	*->5-3	*[5]	
9-51	3110-3111	?	_	_	

#Text=Gipfeltreffen der Staats- und Regierungschefs in Luxemburg stand im Schatten der Jugoslawien-Krise
11-1	3922-3935	Gipfeltreffen	_	_	
11-2	3936-3939	der	_	_	
11-3	3940-3947	Staats-	_	_	
11-4	3948-3951	und	_	_	
11-5	3952-3967	Regierungschefs	_	_	
11-6	3968-3970	in	_	_	
11-7	3971-3980	Luxemburg	_	_	
11-8	3981-3986	stand	*->6-1	non-literal-mwe[6]	
11-9	3987-3989	im	*->6-2	*[6]	
11-10	3990-3998	Schatten	*->6-3	*[6]	
11-11	3999-4002	der	_	_	
11-12	4003-4020	Jugoslawien-Krise	_	_	

#Text=Stets im Schatten des großen Yannick Noah stehend , hatten seine Erfolge in Frankreich nie die gebührende Anerkennung gefunden , und selbst , als er 1988 ins Finale der French Open vordrang , bekam er nach einer glatten Dreisatzniederlage gegen Mats Wilander nichts als Schmähungen und gellende Pfiffe zu hören .
13-1	4120-4125	Stets	_	_	
13-2	4126-4128	im	*->7-1	non-literal-mwe[7]	
13-3	4129-4137	Schatten	*->7-2	*[7]	
13-4	4138-4141	des	_	_	
13-5	4142-4148	großen	_	_	
13-6	4149-4156	Yannick	_	_	
13-7	4157-4161	Noah	_	_	
13-8	4162-4169	stehend	*->7-3	*[7]	
13-9	4170-4171	,	_	_	
13-10	4172-4178	hatten	_	_	
13-11	4179-4184	seine	_	_	
13-12	4185-4192	Erfolge	_	_	
13-13	4193-4195	in	_	_	
13-14	4196-4206	Frankreich	_	_	
13-15	4207-4210	nie	_	_	
13-16	4211-4214	die	_	_	
13-17	4215-4225	gebührende	_	_	
13-18	4226-4237	Anerkennung	_	_	
13-19	4238-4246	gefunden	_	_	
13-20	4247-4248	,	_	_	
13-21	4249-4252	und	_	_	
13-22	4253-4259	selbst	_	_	
13-23	4260-4261	,	_	_	
13-24	4262-4265	als	_	_	
13-25	4266-4268	er	_	_	
13-26	4269-4273	1988	_	_	
13-27	4274-4277	ins	_	_	
13-28	4278-4284	Finale	_	_	
13-29	4285-4288	der	_	_	
13-30	4289-4295	French	_	_	
13-31	4296-4300	Open	_	_	
13-32	4301-4309	vordrang	_	_	
13-33	4310-4311	,	_	_	
13-34	4312-4317	bekam	_	_	
13-35	4318-4320	er	_	_	
13-36	4321-4325	nach	_	_	
13-37	4326-4331	einer	_	_	
13-38	4332-4339	glatten	_	_	
13-39	4340-4358	Dreisatzniederlage	_	_	
13-40	4359-4364	gegen	_	_	
13-41	4365-4369	Mats	_	_	
13-42	4370-4378	Wilander	_	_	
13-43	4379-4385	nichts	_	_	
13-44	4386-4389	als	_	_	
13-45	4390-4401	Schmähungen	_	_	
13-46	4402-4405	und	_	_	
13-47	4406-4414	gellende	_	_	
13-48	4415-4421	Pfiffe	_	_	
13-49	4422-4424	zu	_	_	
13-50	4425-4430	hören	_	_	
13-51	4431-4432	.	_	_	

#Text=Damit steht sie im Frauenfußball noch im Schatten von Carolina Morace , die in Kürze als erste Spielerin der Welt ihr 100 .
15-1	5371-5376	Damit	_	_	
15-2	5377-5382	steht	*->8-1	non-literal-mwe[8]	
15-3	5383-5386	sie	_	_	
15-4	5387-5389	im	_	_	
15-5	5390-5403	Frauenfußball	_	_	
15-6	5404-5408	noch	_	_	
15-7	5409-5411	im	*->8-2	*[8]	
15-8	5412-5420	Schatten	*->8-3	*[8]	
15-9	5421-5424	von	_	_	
15-10	5425-5433	Carolina	_	_	
15-11	5434-5440	Morace	_	_	
15-12	5441-5442	,	_	_	
15-13	5443-5446	die	_	_	
15-14	5447-5449	in	_	_	
15-15	5450-5455	Kürze	_	_	
15-16	5456-5459	als	_	_	
15-17	5460-5465	erste	_	_	
15-18	5466-5475	Spielerin	_	_	
15-19	5476-5479	der	_	_	
15-20	5480-5484	Welt	_	_	
15-21	5485-5488	ihr	_	_	
15-22	5489-5492	100	_	_	
15-23	5493-5494	.	_	_	

#Text=Drewermann , der eben noch die Rolle seines eigenen Priesterideals auf der Kanzel gespielt hat , steht jetzt im Schatten ( in spürbarer Nähe ) zum Redner , sein warmer Blick ruht konzentriert auf ihm , als der mit gebrochener Stimme fragt : " Aber woher nehme ich die Kraft , meinen Mitmenschen und mir selbst wirklich zu begegnen ?
17-1	5943-5953	Drewermann	_	_	
17-2	5954-5955	,	_	_	
17-3	5956-5959	der	_	_	
17-4	5960-5964	eben	_	_	
17-5	5965-5969	noch	_	_	
17-6	5970-5973	die	_	_	
17-7	5974-5979	Rolle	_	_	
17-8	5980-5986	seines	_	_	
17-9	5987-5994	eigenen	_	_	
17-10	5995-6009	Priesterideals	_	_	
17-11	6010-6013	auf	_	_	
17-12	6014-6017	der	_	_	
17-13	6018-6024	Kanzel	_	_	
17-14	6025-6033	gespielt	_	_	
17-15	6034-6037	hat	_	_	
17-16	6038-6039	,	_	_	
17-17	6040-6045	steht	*->9-1	non-literal-mwe[9]	
17-18	6046-6051	jetzt	_	_	
17-19	6052-6054	im	*->9-2	*[9]	
17-20	6055-6063	Schatten	*->9-3	*[9]	
17-21	6064-6065	(	_	_	
17-22	6066-6068	in	_	_	
17-23	6069-6078	spürbarer	_	_	
17-24	6079-6083	Nähe	_	_	
17-25	6084-6085	)	_	_	
17-26	6086-6089	zum	_	_	
17-27	6090-6096	Redner	_	_	
17-28	6097-6098	,	_	_	
17-29	6099-6103	sein	_	_	
17-30	6104-6110	warmer	_	_	
17-31	6111-6116	Blick	_	_	
17-32	6117-6121	ruht	_	_	
17-33	6122-6134	konzentriert	_	_	
17-34	6135-6138	auf	_	_	
17-35	6139-6142	ihm	_	_	
17-36	6143-6144	,	_	_	
17-37	6145-6148	als	_	_	
17-38	6149-6152	der	_	_	
17-39	6153-6156	mit	_	_	
17-40	6157-6168	gebrochener	_	_	
17-41	6169-6175	Stimme	_	_	
17-42	6176-6181	fragt	_	_	
17-43	6182-6183	:	_	_	
17-44	6184-6185	"	_	_	
17-45	6186-6190	Aber	_	_	
17-46	6191-6196	woher	_	_	
17-47	6197-6202	nehme	_	_	
17-48	6203-6206	ich	_	_	
17-49	6207-6210	die	_	_	
17-50	6211-6216	Kraft	_	_	
17-51	6217-6218	,	_	_	
17-52	6219-6225	meinen	_	_	
17-53	6226-6237	Mitmenschen	_	_	
17-54	6238-6241	und	_	_	
17-55	6242-6245	mir	_	_	
17-56	6246-6252	selbst	_	_	
17-57	6253-6261	wirklich	_	_	
17-58	6262-6264	zu	_	_	
17-59	6265-6273	begegnen	_	_	
17-60	6274-6275	?	_	_	

#Text=Trotzdem stand Angouleme 91 weithin im Schatten des Infernos am Golf : Sowenig Besucher wie lange nicht mehr ( bis dato : mehr als 250.000 ) , verschärfte Sicherheitskontrollen an den Eingängen und nervöse Sicherheitskräfte prägten die Atmosphäre dieses ohnehin in ( intern bedingter ) Endzeitstimmung abgehaltenen europäischen Comic-Ereignisses .
19-1	7729-7737	Trotzdem	_	_	
19-2	7738-7743	stand	*->10-1	non-literal-mwe[10]	
19-3	7744-7753	Angouleme	_	_	
19-4	7754-7756	91	_	_	
19-5	7757-7764	weithin	_	_	
19-6	7765-7767	im	*->10-2	*[10]	
19-7	7768-7776	Schatten	*->10-3	*[10]	
19-8	7777-7780	des	_	_	
19-9	7781-7789	Infernos	_	_	
19-10	7790-7792	am	_	_	
19-11	7793-7797	Golf	_	_	
19-12	7798-7799	:	_	_	
19-13	7800-7807	Sowenig	_	_	
19-14	7808-7816	Besucher	_	_	
19-15	7817-7820	wie	_	_	
19-16	7821-7826	lange	_	_	
19-17	7827-7832	nicht	_	_	
19-18	7833-7837	mehr	_	_	
19-19	7838-7839	(	_	_	
19-20	7840-7843	bis	_	_	
19-21	7844-7848	dato	_	_	
19-22	7849-7850	:	_	_	
19-23	7851-7855	mehr	_	_	
19-24	7856-7859	als	_	_	
19-25	7860-7867	250.000	_	_	
19-26	7868-7869	)	_	_	
19-27	7870-7871	,	_	_	
19-28	7872-7883	verschärfte	_	_	
19-29	7884-7905	Sicherheitskontrollen	_	_	
19-30	7906-7908	an	_	_	
19-31	7909-7912	den	_	_	
19-32	7913-7922	Eingängen	_	_	
19-33	7923-7926	und	_	_	
19-34	7927-7934	nervöse	_	_	
19-35	7935-7952	Sicherheitskräfte	_	_	
19-36	7953-7960	prägten	_	_	
19-37	7961-7964	die	_	_	
19-38	7965-7975	Atmosphäre	_	_	
19-39	7976-7982	dieses	_	_	
19-40	7983-7990	ohnehin	_	_	
19-41	7991-7993	in	_	_	
19-42	7994-7995	(	_	_	
19-43	7996-8002	intern	_	_	
19-44	8003-8012	bedingter	_	_	
19-45	8013-8014	)	_	_	
19-46	8015-8030	Endzeitstimmung	_	_	
19-47	8031-8043	abgehaltenen	_	_	
19-48	8044-8056	europäischen	_	_	
19-49	8057-8074	Comic-Ereignisses	_	_	
19-50	8075-8076	.	_	_	

#Text=In Nina Grosses Tote leben nicht allein ist es die sensibele Vera Bergmann ( Myriem Roussel ) , die ihr ganzes Leben im Schatten ihrer dominanten Cousine Simone ( Judith Pfistner ) stand .
21-1	8756-8758	In	_	_	
21-2	8759-8763	Nina	_	_	
21-3	8764-8771	Grosses	_	_	
21-4	8772-8776	Tote	_	_	
21-5	8777-8782	leben	_	_	
21-6	8783-8788	nicht	_	_	
21-7	8789-8795	allein	_	_	
21-8	8796-8799	ist	_	_	
21-9	8800-8802	es	_	_	
21-10	8803-8806	die	_	_	
21-11	8807-8816	sensibele	_	_	
21-12	8817-8821	Vera	_	_	
21-13	8822-8830	Bergmann	_	_	
21-14	8831-8832	(	_	_	
21-15	8833-8839	Myriem	_	_	
21-16	8840-8847	Roussel	_	_	
21-17	8848-8849	)	_	_	
21-18	8850-8851	,	_	_	
21-19	8852-8855	die	_	_	
21-20	8856-8859	ihr	_	_	
21-21	8860-8866	ganzes	_	_	
21-22	8867-8872	Leben	_	_	
21-23	8873-8875	im	*->11-1	non-literal-mwe[11]	
21-24	8876-8884	Schatten	*->11-2	*[11]	
21-25	8885-8890	ihrer	_	_	
21-26	8891-8901	dominanten	_	_	
21-27	8902-8909	Cousine	_	_	
21-28	8910-8916	Simone	_	_	
21-29	8917-8918	(	_	_	
21-30	8919-8925	Judith	_	_	
21-31	8926-8934	Pfistner	_	_	
21-32	8935-8936	)	_	_	
21-33	8937-8942	stand	*->11-3	*[11]	
21-34	8943-8944	.	_	_	

#Text=Doch sie war in der Leipziger Zeit die politisch Aktivere , stand keineswegs im Schatten des großen Philosophen .
23-1	9483-9487	Doch	_	_	
23-2	9488-9491	sie	_	_	
23-3	9492-9495	war	_	_	
23-4	9496-9498	in	_	_	
23-5	9499-9502	der	_	_	
23-6	9503-9512	Leipziger	_	_	
23-7	9513-9517	Zeit	_	_	
23-8	9518-9521	die	_	_	
23-9	9522-9531	politisch	_	_	
23-10	9532-9540	Aktivere	_	_	
23-11	9541-9542	,	_	_	
23-12	9543-9548	stand	*->12-1	non-literal-mwe[12]	
23-13	9549-9559	keineswegs	_	_	
23-14	9560-9562	im	*->12-2	*[12]	
23-15	9563-9571	Schatten	*->12-3	*[12]	
23-16	9572-9575	des	_	_	
23-17	9576-9582	großen	_	_	
23-18	9583-9594	Philosophen	_	_	
23-19	9595-9596	.	_	_	

#Text=Letztere steht ganz im Schatten der DDR-Volkskammerwahlen , die CSU-Prominenz hält sich mehr bei ihren DSU-Parteifreunden in Sachsen und Thüringen auf als in heimischen Gefilden .
25-1	10480-10488	Letztere	_	_	
25-2	10489-10494	steht	*->13-1	non-literal-mwe[13]	
25-3	10495-10499	ganz	_	_	
25-4	10500-10502	im	*->13-2	*[13]	
25-5	10503-10511	Schatten	*->13-3	*[13]	
25-6	10512-10515	der	_	_	
25-7	10516-10537	DDR-Volkskammerwahlen	_	_	
25-8	10538-10539	,	_	_	
25-9	10540-10543	die	_	_	
25-10	10544-10557	CSU-Prominenz	_	_	
25-11	10558-10562	hält	_	_	
25-12	10563-10567	sich	_	_	
25-13	10568-10572	mehr	_	_	
25-14	10573-10576	bei	_	_	
25-15	10577-10582	ihren	_	_	
25-16	10583-10601	DSU-Parteifreunden	_	_	
25-17	10602-10604	in	_	_	
25-18	10605-10612	Sachsen	_	_	
25-19	10613-10616	und	_	_	
25-20	10617-10626	Thüringen	_	_	
25-21	10627-10630	auf	_	_	
25-22	10631-10634	als	_	_	
25-23	10635-10637	in	_	_	
25-24	10638-10648	heimischen	_	_	
25-25	10649-10657	Gefilden	_	_	
25-26	10658-10659	.	_	_	

#Text=Doch zum Abschluß eines verkorksten Jahres , in dem die Partei der Spaltung nahe war , sich in der Deutschlandpolitik nahezu abgemeldet hat und in der öffentlichen Wahrnehmung im Schatten stand , gilt allerorts die Parole " runterkochen " .
27-1	11443-11447	Doch	_	_	
27-2	11448-11451	zum	_	_	
27-3	11452-11460	Abschluß	_	_	
27-4	11461-11466	eines	_	_	
27-5	11467-11478	verkorksten	_	_	
27-6	11479-11485	Jahres	_	_	
27-7	11486-11487	,	_	_	
27-8	11488-11490	in	_	_	
27-9	11491-11494	dem	_	_	
27-10	11495-11498	die	_	_	
27-11	11499-11505	Partei	_	_	
27-12	11506-11509	der	_	_	
27-13	11510-11518	Spaltung	_	_	
27-14	11519-11523	nahe	_	_	
27-15	11524-11527	war	_	_	
27-16	11528-11529	,	_	_	
27-17	11530-11534	sich	_	_	
27-18	11535-11537	in	_	_	
27-19	11538-11541	der	_	_	
27-20	11542-11560	Deutschlandpolitik	_	_	
27-21	11561-11567	nahezu	_	_	
27-22	11568-11578	abgemeldet	_	_	
27-23	11579-11582	hat	_	_	
27-24	11583-11586	und	_	_	
27-25	11587-11589	in	_	_	
27-26	11590-11593	der	_	_	
27-27	11594-11606	öffentlichen	_	_	
27-28	11607-11618	Wahrnehmung	_	_	
27-29	11619-11621	im	*->14-1	non-literal-mwe[14]	
27-30	11622-11630	Schatten	*->14-2	*[14]	
27-31	11631-11636	stand	*->14-3	*[14]	
27-32	11637-11638	,	_	_	
27-33	11639-11643	gilt	_	_	
27-34	11644-11653	allerorts	_	_	
27-35	11654-11657	die	_	_	
27-36	11658-11664	Parole	_	_	
27-37	11665-11666	"	_	_	
27-38	11667-11679	runterkochen	_	_	
27-39	11680-11681	"	_	_	
27-40	11682-11683	.	_	_	

#Text=» Die sitzen in der Sonne , und ich stehe im Schatten « , erregt er sich - in seiner Küche das Mahl für die Ersatzgruppe bereitend .
29-1	12742-12743	»	_	_	
29-2	12744-12747	Die	_	_	
29-3	12748-12754	sitzen	_	_	
29-4	12755-12757	in	_	_	
29-5	12758-12761	der	_	_	
29-6	12762-12767	Sonne	_	_	
29-7	12768-12769	,	_	_	
29-8	12770-12773	und	_	_	
29-9	12774-12777	ich	_	_	
29-10	12778-12783	stehe	*->15-1	non-literal-mwe[15]	
29-11	12784-12786	im	*->15-2	*[15]	
29-12	12787-12795	Schatten	*->15-3	*[15]	
29-13	12796-12797	«	_	_	
29-14	12798-12799	,	_	_	
29-15	12800-12806	erregt	_	_	
29-16	12807-12809	er	_	_	
29-17	12810-12814	sich	_	_	
29-18	12815-12816	-	_	_	
29-19	12817-12819	in	_	_	
29-20	12820-12826	seiner	_	_	
29-21	12827-12832	Küche	_	_	
29-22	12833-12836	das	_	_	
29-23	12837-12841	Mahl	_	_	
29-24	12842-12845	für	_	_	
29-25	12846-12849	die	_	_	
29-26	12850-12862	Ersatzgruppe	_	_	
29-27	12863-12872	bereitend	_	_	
29-28	12873-12874	.	_	_	

#Text=Mit etwa 25 neu zu besetzenden Stellen im Orchester wird es bei den Berliner Philharmonikern in den nächsten vier Jahren einen größeren Wechsel geben , der aber im Schatten der gegenwärtigen schweren Finanzprobleme der Stadt steht : Im öffentlichen Dienst Berlins gibt es zur Zeit eine Stellensperre .
31-1	14028-14031	Mit	_	_	
31-2	14032-14036	etwa	_	_	
31-3	14037-14039	25	_	_	
31-4	14040-14043	neu	_	_	
31-5	14044-14046	zu	_	_	
31-6	14047-14058	besetzenden	_	_	
31-7	14059-14066	Stellen	_	_	
31-8	14067-14069	im	_	_	
31-9	14070-14079	Orchester	_	_	
31-10	14080-14084	wird	_	_	
31-11	14085-14087	es	_	_	
31-12	14088-14091	bei	_	_	
31-13	14092-14095	den	_	_	
31-14	14096-14104	Berliner	_	_	
31-15	14105-14120	Philharmonikern	_	_	
31-16	14121-14123	in	_	_	
31-17	14124-14127	den	_	_	
31-18	14128-14136	nächsten	_	_	
31-19	14137-14141	vier	_	_	
31-20	14142-14148	Jahren	_	_	
31-21	14149-14154	einen	_	_	
31-22	14155-14163	größeren	_	_	
31-23	14164-14171	Wechsel	_	_	
31-24	14172-14177	geben	_	_	
31-25	14178-14179	,	_	_	
31-26	14180-14183	der	_	_	
31-27	14184-14188	aber	_	_	
31-28	14189-14191	im	*->16-1	non-literal-mwe[16]	
31-29	14192-14200	Schatten	*->16-2	*[16]	
31-30	14201-14204	der	_	_	
31-31	14205-14218	gegenwärtigen	_	_	
31-32	14219-14227	schweren	_	_	
31-33	14228-14242	Finanzprobleme	_	_	
31-34	14243-14246	der	_	_	
31-35	14247-14252	Stadt	_	_	
31-36	14253-14258	steht	*->16-3	*[16]	
31-37	14259-14260	:	_	_	
31-38	14261-14263	Im	_	_	
31-39	14264-14276	öffentlichen	_	_	
31-40	14277-14283	Dienst	_	_	
31-41	14284-14291	Berlins	_	_	
31-42	14292-14296	gibt	_	_	
31-43	14297-14299	es	_	_	
31-44	14300-14303	zur	_	_	
31-45	14304-14308	Zeit	_	_	
31-46	14309-14313	eine	_	_	
31-47	14314-14327	Stellensperre	_	_	
31-48	14328-14329	.	_	_	

#Text=Bierkästen stehen noch halb voll unter den Sitzbänken im Schatten , Kühltruhen im Mittelgang , Scherben schwimmen in Bierpfützen .
33-1	15604-15614	Bierkästen	_	_	
33-2	15615-15621	stehen	*->17-1	literal[17]	
33-3	15622-15626	noch	_	_	
33-4	15627-15631	halb	_	_	
33-5	15632-15636	voll	_	_	
33-6	15637-15642	unter	_	_	
33-7	15643-15646	den	_	_	
33-8	15647-15657	Sitzbänken	_	_	
33-9	15658-15660	im	*->17-2	*[17]	
33-10	15661-15669	Schatten	*->17-3	*[17]	
33-11	15670-15671	,	_	_	
33-12	15672-15682	Kühltruhen	_	_	
33-13	15683-15685	im	_	_	
33-14	15686-15696	Mittelgang	_	_	
33-15	15697-15698	,	_	_	
33-16	15699-15707	Scherben	_	_	
33-17	15708-15717	schwimmen	_	_	
33-18	15718-15720	in	_	_	
33-19	15721-15732	Bierpfützen	_	_	
33-20	15733-15734	.	_	_	

#Text=Im Schatten riesiger Bambusstauden steht ein Dutzend Bewaffneter , Frauen und Kinder drängen sich in den Türen der zehn Hütten .
35-1	16426-16428	Im	*->18-1	literal[18]	
35-2	16429-16437	Schatten	*->18-2	*[18]	
35-3	16438-16446	riesiger	_	_	
35-4	16447-16460	Bambusstauden	_	_	
35-5	16461-16466	steht	*->18-3	*[18]	
35-6	16467-16470	ein	_	_	
35-7	16471-16478	Dutzend	_	_	
35-8	16479-16490	Bewaffneter	_	_	
35-9	16491-16492	,	_	_	
35-10	16493-16499	Frauen	_	_	
35-11	16500-16503	und	_	_	
35-12	16504-16510	Kinder	_	_	
35-13	16511-16518	drängen	_	_	
35-14	16519-16523	sich	_	_	
35-15	16524-16526	in	_	_	
35-16	16527-16530	den	_	_	
35-17	16531-16536	Türen	_	_	
35-18	16537-16540	der	_	_	
35-19	16541-16545	zehn	_	_	
35-20	16546-16552	Hütten	_	_	
35-21	16553-16554	.	_	_	

#Text=Am Bergisel in Innsbruck stand Thoma wie die Vertreter fast aller anderen Nationen eindeutig im Schatten der Österreicher , die getragen vom Jubel der 25.000 Zuschauer , der Konkurrenz davonflogen .
37-1	17063-17065	Am	_	_	
37-2	17066-17074	Bergisel	_	_	
37-3	17075-17077	in	_	_	
37-4	17078-17087	Innsbruck	_	_	
37-5	17088-17093	stand	*->19-1	non-literal-mwe[19]	
37-6	17094-17099	Thoma	_	_	
37-7	17100-17103	wie	_	_	
37-8	17104-17107	die	_	_	
37-9	17108-17117	Vertreter	_	_	
37-10	17118-17122	fast	_	_	
37-11	17123-17128	aller	_	_	
37-12	17129-17136	anderen	_	_	
37-13	17137-17145	Nationen	_	_	
37-14	17146-17155	eindeutig	_	_	
37-15	17156-17158	im	*->19-2	*[19]	
37-16	17159-17167	Schatten	*->19-3	*[19]	
37-17	17168-17171	der	_	_	
37-18	17172-17184	Österreicher	_	_	
37-19	17185-17186	,	_	_	
37-20	17187-17190	die	_	_	
37-21	17191-17199	getragen	_	_	
37-22	17200-17203	vom	_	_	
37-23	17204-17209	Jubel	_	_	
37-24	17210-17213	der	_	_	
37-25	17214-17220	25.000	_	_	
37-26	17221-17230	Zuschauer	_	_	
37-27	17231-17232	,	_	_	
37-28	17233-17236	der	_	_	
37-29	17237-17247	Konkurrenz	_	_	
37-30	17248-17259	davonflogen	_	_	
37-31	17260-17261	.	_	_	

