#Text=Deshalb also ließ ich Emin Beys Mantelärmel nicht mehr los , als wir endlich von Bord gingen .
19-1	7098-7123	Aufsichtsratsvorsitzender	_	_	
19-2	7124-7132	Bernhard	_	_	
19-3	7133-7142	Servatius	_	_	
19-4	7143-7148	lobte	_	_	
19-5	7149-7152	den	_	_	
19-6	7153-7154	"	_	_	
19-7	7155-7158	von	*->10-1	non-literal-mwe[10]	
19-8	7159-7163	Bord	*->10-2	*[10]	
19-9	7164-7172	gehenden	_	_	
19-10	7173-7179	Lotsen	_	_	
19-11	7180-7181	"	_	_	
19-12	7182-7185	für	_	_	
19-13	7186-7192	seinen	_	_	
19-14	7193-7194	"	_	_	
19-15	7195-7205	Widerstand	_	_	
19-16	7206-7211	gegen	*->10-3	*[10]	
19-17	7212-7215	die	_	_	
19-18	7216-7225	Auswüchse	_	_	
19-19	7226-7229	des	_	_	
19-20	7230-7241	Zeitgeistes	_	_	
19-21	7242-7246	nach	_	_	
19-22	7247-7251	1968	_	_	
19-23	7252-7253	"	_	_	
19-24	7254-7255	.	_	_	

#Text=Über 500 Kilo Kokain , versteckt in Fässern mit Ochsengalle , waren nämlich bereits in Hamburg von Bord des peruanischen Schiffes gegangen .
21-1	7966-7970	Über	_	_	
21-2	7971-7974	500	_	_	
21-3	7975-7979	Kilo	_	_	
21-4	7980-7986	Kokain	_	_	
21-5	7987-7988	,	_	_	
21-6	7989-7998	versteckt	_	_	
21-7	7999-8001	in	_	_	
21-8	8002-8009	Fässern	_	_	
21-9	8010-8013	mit	_	_	
21-10	8014-8025	Ochsengalle	_	_	
21-11	8026-8027	,	_	_	
21-12	8028-8033	waren	_	_	
21-13	8034-8041	nämlich	_	_	
21-14	8042-8049	bereits	_	_	
21-15	8050-8052	in	_	_	
21-16	8053-8060	Hamburg	_	_	
21-17	8061-8064	von	*->11-1	literal[11]	
21-18	8065-8069	Bord	*->11-2	*[11]	
21-19	8070-8073	des	_	_	
21-20	8074-8086	peruanischen	_	_	
21-21	8087-8095	Schiffes	_	_	
21-22	8096-8104	gegangen	*->11-3	*[11]	
21-23	8105-8106	.	_	_	

#Text=Port-au-Prince ( ap / wps / taz ) - Der 9jährige Lumane Noel war der erste , der im Hafen von Port-au- Prince von Bord des US-Coast-Guard-Schiffes ging und schweigend an dem Schild " Welcome to Haiti " vorbeischlich .
23-1	8574-8588	Port-au-Prince	_	_	
23-2	8589-8590	(	_	_	
23-3	8591-8593	ap	_	_	
23-4	8594-8595	/	_	_	
23-5	8596-8599	wps	_	_	
23-6	8600-8601	/	_	_	
23-7	8602-8605	taz	_	_	
23-8	8606-8607	)	_	_	
23-9	8608-8609	-	_	_	
23-10	8610-8613	Der	_	_	
23-11	8614-8622	9jährige	_	_	
23-12	8623-8629	Lumane	_	_	
23-13	8630-8634	Noel	_	_	
23-14	8635-8638	war	_	_	
23-15	8639-8642	der	_	_	
23-16	8643-8648	erste	_	_	
23-17	8649-8650	,	_	_	
23-18	8651-8654	der	_	_	
23-19	8655-8657	im	_	_	
23-20	8658-8663	Hafen	_	_	
23-21	8664-8667	von	_	_	
23-22	8668-8676	Port-au-	_	_	
23-23	8677-8683	Prince	_	_	
23-24	8684-8687	von	*->12-1	literal[12]	
23-25	8688-8692	Bord	*->12-2	*[12]	
23-26	8693-8696	des	_	_	
23-27	8697-8720	US-Coast-Guard-Schiffes	_	_	
23-28	8721-8725	ging	*->12-3	*[12]	
23-29	8726-8729	und	_	_	
23-30	8730-8740	schweigend	_	_	
23-31	8741-8743	an	_	_	
23-32	8744-8747	dem	_	_	
23-33	8748-8754	Schild	_	_	
23-34	8755-8756	"	_	_	
23-35	8757-8764	Welcome	_	_	
23-36	8765-8767	to	_	_	
23-37	8768-8773	Haiti	_	_	
23-38	8774-8775	"	_	_	
23-39	8776-8789	vorbeischlich	_	_	
23-40	8790-8791	.	_	_	

#Text=Im Verlag der Ostberliner Wochenpost ist einer der beiden Eigentümer kürzlich unerwartet von Bord gegangen .
25-1	9986-9988	Im	_	_	
25-2	9989-9995	Verlag	_	_	
25-3	9996-9999	der	_	_	
25-4	10000-10011	Ostberliner	_	_	
25-5	10012-10022	Wochenpost	_	_	
25-6	10023-10026	ist	_	_	
25-7	10027-10032	einer	_	_	
25-8	10033-10036	der	_	_	
25-9	10037-10043	beiden	_	_	
25-10	10044-10054	Eigentümer	_	_	
25-11	10055-10063	kürzlich	_	_	
25-12	10064-10074	unerwartet	_	_	
25-13	10075-10078	von	*->13-1	non-literal-mwe[13]	
25-14	10079-10083	Bord	*->13-2	*[13]	
25-15	10084-10092	gegangen	*->13-3	*[13]	
25-16	10093-10094	.	_	_	

#Text=Auch wer den Wunsch habe , früher von Bord zu gehen , der könne das jederzeit tun : " Wir sind da sehr operativ und können schnell handeln .
27-1	11500-11504	Auch	_	_	
27-2	11505-11508	wer	_	_	
27-3	11509-11512	den	_	_	
27-4	11513-11519	Wunsch	_	_	
27-5	11520-11524	habe	_	_	
27-6	11525-11526	,	_	_	
27-7	11527-11533	früher	_	_	
27-8	11534-11537	von	*->14-1	literal[14]	
27-9	11538-11542	Bord	*->14-2	*[14]	
27-10	11543-11545	zu	_	_	
27-11	11546-11551	gehen	*->14-3	*[14]	
27-12	11552-11553	,	_	_	
27-13	11554-11557	der	_	_	
27-14	11558-11563	könne	_	_	
27-15	11564-11567	das	_	_	
27-16	11568-11577	jederzeit	_	_	
27-17	11578-11581	tun	_	_	
27-18	11582-11583	:	_	_	
27-19	11584-11585	"	_	_	
27-20	11586-11589	Wir	_	_	
27-21	11590-11594	sind	_	_	
27-22	11595-11597	da	_	_	
27-23	11598-11602	sehr	_	_	
27-24	11603-11611	operativ	_	_	
27-25	11612-11615	und	_	_	
27-26	11616-11622	können	_	_	
27-27	11623-11630	schnell	_	_	
27-28	11631-11638	handeln	_	_	
27-29	11639-11640	.	_	_	

#Text=Vor allem diese : Bismarck , den letzten großen und schillernden wie relativ unbelasteten großen Helden der deutschen Geschichte vor ihren großen Katastrophen , als Big Otto und damit als jene Integrationsfigur aller Deutschen zu inaugurieren , die Kohl nicht vorstellen kann , ist ein historischer Anschluß an eine Person und an ein Deutschland , dessen Geschichte hätte gutgehen können , wäre der Lotse nicht von Bord des Staatsschiffes gegangen .
29-1	12624-12627	Vor	_	_	
29-2	12628-12633	allem	_	_	
29-3	12634-12639	diese	_	_	
29-4	12640-12641	:	_	_	
29-5	12642-12650	Bismarck	_	_	
29-6	12651-12652	,	_	_	
29-7	12653-12656	den	_	_	
29-8	12657-12664	letzten	_	_	
29-9	12665-12671	großen	_	_	
29-10	12672-12675	und	_	_	
29-11	12676-12688	schillernden	_	_	
29-12	12689-12692	wie	_	_	
29-13	12693-12700	relativ	_	_	
29-14	12701-12713	unbelasteten	_	_	
29-15	12714-12720	großen	_	_	
29-16	12721-12727	Helden	_	_	
29-17	12728-12731	der	_	_	
29-18	12732-12741	deutschen	_	_	
29-19	12742-12752	Geschichte	_	_	
29-20	12753-12756	vor	_	_	
29-21	12757-12762	ihren	_	_	
29-22	12763-12769	großen	_	_	
29-23	12770-12782	Katastrophen	_	_	
29-24	12783-12784	,	_	_	
29-25	12785-12788	als	_	_	
29-26	12789-12792	Big	_	_	
29-27	12793-12797	Otto	_	_	
29-28	12798-12801	und	_	_	
29-29	12802-12807	damit	_	_	
29-30	12808-12811	als	_	_	
29-31	12812-12816	jene	_	_	
29-32	12817-12834	Integrationsfigur	_	_	
29-33	12835-12840	aller	_	_	
29-34	12841-12850	Deutschen	_	_	
29-35	12851-12853	zu	_	_	
29-36	12854-12866	inaugurieren	_	_	
29-37	12867-12868	,	_	_	
29-38	12869-12872	die	_	_	
29-39	12873-12877	Kohl	_	_	
29-40	12878-12883	nicht	_	_	
29-41	12884-12894	vorstellen	_	_	
29-42	12895-12899	kann	_	_	
29-43	12900-12901	,	_	_	
29-44	12902-12905	ist	_	_	
29-45	12906-12909	ein	_	_	
29-46	12910-12922	historischer	_	_	
29-47	12923-12931	Anschluß	_	_	
29-48	12932-12934	an	_	_	
29-49	12935-12939	eine	_	_	
29-50	12940-12946	Person	_	_	
29-51	12947-12950	und	_	_	
29-52	12951-12953	an	_	_	
29-53	12954-12957	ein	_	_	
29-54	12958-12969	Deutschland	_	_	
29-55	12970-12971	,	_	_	
29-56	12972-12978	dessen	_	_	
29-57	12979-12989	Geschichte	_	_	
29-58	12990-12995	hätte	_	_	
29-59	12996-13004	gutgehen	_	_	
29-60	13005-13011	können	_	_	
29-61	13012-13013	,	_	_	
29-62	13014-13018	wäre	_	_	
29-63	13019-13022	der	_	_	
29-64	13023-13028	Lotse	_	_	
29-65	13029-13034	nicht	_	_	
29-66	13035-13038	von	*->15-1	non-literal-mwe[15]	
29-67	13039-13043	Bord	*->15-2	*[15]	
29-68	13044-13047	des	_	_	
29-69	13048-13062	Staatsschiffes	_	_	
29-70	13063-13071	gegangen	*->15-3	*[15]	
29-71	13072-13073	.	_	_	

#Text=Die Rebhuhnbefreier blieben trotz der Kontrolle aller von Bord gehenden Personen unerkannt .
31-1	13819-13822	Die	_	_	
31-2	13823-13838	Rebhuhnbefreier	_	_	
31-3	13839-13846	blieben	_	_	
31-4	13847-13852	trotz	_	_	
31-5	13853-13856	der	_	_	
31-6	13857-13866	Kontrolle	_	_	
31-7	13867-13872	aller	_	_	
31-8	13873-13876	von	*->16-1	literal[16]	
31-9	13877-13881	Bord	*->16-2	*[16]	
31-10	13882-13890	gehenden	*->16-3	*[16]	
31-11	13891-13899	Personen	_	_	
31-12	13900-13909	unerkannt	_	_	
31-13	13910-13911	.	_	_	

#Text=Berlin ( taz ) - Das Greenpeace-Schiff " Rainbow Warrior " kreuzt im südlichen Pazifik : Taucher gehen immer wieder von Bord , hängen hölzerne Symbole für das Überleben der Meerestiere in die Treibnetze der japanischen und taiwanischen Fischfangflotte , versuchen seit zwei Wochen die Fischer zu stören .
33-1	14411-14417	Berlin	_	_	
33-2	14418-14419	(	_	_	
33-3	14420-14423	taz	_	_	
33-4	14424-14425	)	_	_	
33-5	14426-14427	-	_	_	
33-6	14428-14431	Das	_	_	
33-7	14432-14449	Greenpeace-Schiff	_	_	
33-8	14450-14451	"	_	_	
33-9	14452-14459	Rainbow	_	_	
33-10	14460-14467	Warrior	_	_	
33-11	14468-14469	"	_	_	
33-12	14470-14476	kreuzt	_	_	
33-13	14477-14479	im	_	_	
33-14	14480-14489	südlichen	_	_	
33-15	14490-14497	Pazifik	_	_	
33-16	14498-14499	:	_	_	
33-17	14500-14507	Taucher	_	_	
33-18	14508-14513	gehen	*->17-1	literal[17]	
33-19	14514-14519	immer	_	_	
33-20	14520-14526	wieder	_	_	
33-21	14527-14530	von	*->17-2	*[17]	
33-22	14531-14535	Bord	*->17-3	*[17]	
33-23	14536-14537	,	_	_	
33-24	14538-14544	hängen	_	_	
33-25	14545-14553	hölzerne	_	_	
33-26	14554-14561	Symbole	_	_	
33-27	14562-14565	für	_	_	
33-28	14566-14569	das	_	_	
33-29	14570-14579	Überleben	_	_	
33-30	14580-14583	der	_	_	
33-31	14584-14595	Meerestiere	_	_	
33-32	14596-14598	in	_	_	
33-33	14599-14602	die	_	_	
33-34	14603-14613	Treibnetze	_	_	
33-35	14614-14617	der	_	_	
33-36	14618-14629	japanischen	_	_	
33-37	14630-14633	und	_	_	
33-38	14634-14646	taiwanischen	_	_	
33-39	14647-14662	Fischfangflotte	_	_	
33-40	14663-14664	,	_	_	
33-41	14665-14674	versuchen	_	_	
33-42	14675-14679	seit	_	_	
33-43	14680-14684	zwei	_	_	
33-44	14685-14691	Wochen	_	_	
33-45	14692-14695	die	_	_	
33-46	14696-14703	Fischer	_	_	
33-47	14704-14706	zu	_	_	
33-48	14707-14713	stören	_	_	
33-49	14714-14715	.	_	_	

#Text=Die Mehrheitsverhältnisse sind nahezu ausgeglichen , und die Ränder haben sich abgeschlagen ; Schily ist ebenso von Bord gegangen wie die radikale Linke .
35-1	15159-15162	Die	_	_	
35-2	15163-15184	Mehrheitsverhältnisse	_	_	
35-3	15185-15189	sind	_	_	
35-4	15190-15196	nahezu	_	_	
35-5	15197-15209	ausgeglichen	_	_	
35-6	15210-15211	,	_	_	
35-7	15212-15215	und	_	_	
35-8	15216-15219	die	_	_	
35-9	15220-15226	Ränder	_	_	
35-10	15227-15232	haben	_	_	
35-11	15233-15237	sich	_	_	
35-12	15238-15250	abgeschlagen	_	_	
35-13	15251-15252	;	_	_	
35-14	15253-15259	Schily	_	_	
35-15	15260-15263	ist	_	_	
35-16	15264-15270	ebenso	_	_	
35-17	15271-15274	von	*->18-1	non-literal-mwe[18]	
35-18	15275-15279	Bord	*->18-2	*[18]	
35-19	15280-15288	gegangen	*->18-3	*[18]	
35-20	15289-15292	wie	_	_	
35-21	15293-15296	die	_	_	
35-22	15297-15305	radikale	_	_	
35-23	15306-15311	Linke	_	_	
35-24	15312-15313	.	_	_	

#Text=Darin hatten sich die Seeleute verpflichten müssen , bis zu einem halben Jahr nicht von Bord zu gehen , nur die auf dem Schiff gereichte Nahrung zu sich zu nehmen und sich jeder gewerkschaftlichen Tätigkeit zu enthalten .
37-1	16323-16328	Darin	_	_	
37-2	16329-16335	hatten	_	_	
37-3	16336-16340	sich	_	_	
37-4	16341-16344	die	_	_	
37-5	16345-16353	Seeleute	_	_	
37-6	16354-16366	verpflichten	_	_	
37-7	16367-16373	müssen	_	_	
37-8	16374-16375	,	_	_	
37-9	16376-16379	bis	_	_	
37-10	16380-16382	zu	_	_	
37-11	16383-16388	einem	_	_	
37-12	16389-16395	halben	_	_	
37-13	16396-16400	Jahr	_	_	
37-14	16401-16406	nicht	_	_	
37-15	16407-16410	von	*->19-1	literal[19]	
37-16	16411-16415	Bord	*->19-2	*[19]	
37-17	16416-16418	zu	_	_	
37-18	16419-16424	gehen	*->19-3	*[19]	
37-19	16425-16426	,	_	_	
37-20	16427-16430	nur	_	_	
37-21	16431-16434	die	_	_	
37-22	16435-16438	auf	_	_	
37-23	16439-16442	dem	_	_	
37-24	16443-16449	Schiff	_	_	
37-25	16450-16459	gereichte	_	_	
37-26	16460-16467	Nahrung	_	_	
37-27	16468-16470	zu	_	_	
37-28	16471-16475	sich	_	_	
37-29	16476-16478	zu	_	_	
37-30	16479-16485	nehmen	_	_	
37-31	16486-16489	und	_	_	
37-32	16490-16494	sich	_	_	
37-33	16495-16500	jeder	_	_	
37-34	16501-16519	gewerkschaftlichen	_	_	
37-35	16520-16529	Tätigkeit	_	_	
37-36	16530-16532	zu	_	_	
37-37	16533-16542	enthalten	_	_	
37-38	16543-16544	.	_	_	

#Text=Der Prozeß gegen den Kolumbianer , der lediglich von einem Peruaner beschuldigt wird , Hintermann des Schmuggels von drei Kilo Kokain zu sein , mit denen der Peruaner im September im Bremer Freihafen erwischt worden war , geriet Ende Oktober ins Schlingern , als bekannt wurde , daß die drei Kilo nur Teil einer Sendung von insgesamt 350 Kilo Kokain waren , die bereits in Hamburg von Bord des Schiffes " Unisierra " gingen .
39-1	17029-17032	Der	_	_	
39-2	17033-17039	Prozeß	_	_	
39-3	17040-17045	gegen	_	_	
39-4	17046-17049	den	_	_	
39-5	17050-17061	Kolumbianer	_	_	
39-6	17062-17063	,	_	_	
39-7	17064-17067	der	_	_	
39-8	17068-17077	lediglich	_	_	
39-9	17078-17081	von	_	_	
39-10	17082-17087	einem	_	_	
39-11	17088-17096	Peruaner	_	_	
39-12	17097-17108	beschuldigt	_	_	
39-13	17109-17113	wird	_	_	
39-14	17114-17115	,	_	_	
39-15	17116-17126	Hintermann	_	_	
39-16	17127-17130	des	_	_	
39-17	17131-17141	Schmuggels	_	_	
39-18	17142-17145	von	_	_	
39-19	17146-17150	drei	_	_	
39-20	17151-17155	Kilo	_	_	
39-21	17156-17162	Kokain	_	_	
39-22	17163-17165	zu	_	_	
39-23	17166-17170	sein	_	_	
39-24	17171-17172	,	_	_	
39-25	17173-17176	mit	_	_	
39-26	17177-17182	denen	_	_	
39-27	17183-17186	der	_	_	
39-28	17187-17195	Peruaner	_	_	
39-29	17196-17198	im	_	_	
39-30	17199-17208	September	_	_	
39-31	17209-17211	im	_	_	
39-32	17212-17218	Bremer	_	_	
39-33	17219-17228	Freihafen	_	_	
39-34	17229-17237	erwischt	_	_	
39-35	17238-17244	worden	_	_	
39-36	17245-17248	war	_	_	
39-37	17249-17250	,	_	_	
39-38	17251-17257	geriet	_	_	
39-39	17258-17262	Ende	_	_	
39-40	17263-17270	Oktober	_	_	
39-41	17271-17274	ins	_	_	
39-42	17275-17285	Schlingern	_	_	
39-43	17286-17287	,	_	_	
39-44	17288-17291	als	_	_	
39-45	17292-17299	bekannt	_	_	
39-46	17300-17305	wurde	_	_	
39-47	17306-17307	,	_	_	
39-48	17308-17311	daß	_	_	
39-49	17312-17315	die	_	_	
39-50	17316-17320	drei	_	_	
39-51	17321-17325	Kilo	_	_	
39-52	17326-17329	nur	_	_	
39-53	17330-17334	Teil	_	_	
39-54	17335-17340	einer	_	_	
39-55	17341-17348	Sendung	_	_	
39-56	17349-17352	von	_	_	
39-57	17353-17362	insgesamt	_	_	
39-58	17363-17366	350	_	_	
39-59	17367-17371	Kilo	_	_	
39-60	17372-17378	Kokain	_	_	
39-61	17379-17384	waren	_	_	
39-62	17385-17386	,	_	_	
39-63	17387-17390	die	_	_	
39-64	17391-17398	bereits	_	_	
39-65	17399-17401	in	_	_	
39-66	17402-17409	Hamburg	_	_	
39-67	17410-17413	von	*->20-1	literal[20]	
39-68	17414-17418	Bord	*->20-2	*[20]	
39-69	17419-17422	des	_	_	
39-70	17423-17431	Schiffes	_	_	
39-71	17432-17433	"	_	_	
39-72	17434-17443	Unisierra	_	_	
39-73	17444-17445	"	_	_	
39-74	17446-17452	gingen	*->20-3	*[20]	
39-75	17453-17454	.	_	_	

#Text=Was will Gaft eigentlich selbst machen , als letzter der Rigaer Juden von Bord gehen ?
41-1	18101-18104	Was	_	_	
41-2	18105-18109	will	_	_	
41-3	18110-18114	Gaft	_	_	
41-4	18115-18125	eigentlich	_	_	
41-5	18126-18132	selbst	_	_	
41-6	18133-18139	machen	_	_	
41-7	18140-18141	,	_	_	
41-8	18142-18145	als	_	_	
41-9	18146-18153	letzter	_	_	
41-10	18154-18157	der	_	_	
41-11	18158-18164	Rigaer	_	_	
41-12	18165-18170	Juden	_	_	
41-13	18171-18174	von	*->21-1	non-literal-mwe[21]	
41-14	18175-18179	Bord	*->21-2	*[21]	
41-15	18180-18185	gehen	*->21-3	*[21]	
41-16	18186-18187	?	_	_	

#Text=Sinnierend sitzt er vor der Bücherwand , und Claus Jacobi , ' Welt ` - Mann vom Konzernflaggschiff , gibt noch einmal die schönsten Erkenntnisse seines von Bord gegangenen Lotsen zum besten : " Fragt , was dem Leser wohltut , was er braucht , um seinen Alltag zu verstehen und zu ertragen .
43-1	18803-18813	Sinnierend	_	_	
